file	entry	name	rarity	tier	source	flags	decision	proposed_value	proposed_source	notes
trait	206	Eternal Bleed	4.2	Elite	Generic					
trait	207	Living Nightmare	5.7	Epic	Generic					
trait	208	Lord of Fear	6.6	Legendary	Generic					
trait	209	Necromancer	4.0	Elite	Generic					
trait	210	Plaguemaster	4.2	Elite	Generic					
trait	211	Shapesmith	4.8	Elite	Generic					
trait	212	Non-Binding Clause	5.3	Epic	Generic	REF				
trait	213	Lil' Hercules	5.5	Epic	Generic					
trait	214	Peak Specimen	5.4	Epic	Generic					
trait	215	Ancestry	4.7	Elite	Generic					
trait	216	Chutzpah	3.3	Rare	Generic					
trait	217	Sisyphean	6.0	Legendary	Generic					
trait	218	Magic Well	4.2	Elite	Generic					
trait	219	Big Battery	3.5	Rare	Generic					
trait	220	Dragon Core	7.0	Mythical	Generic					
trait	221	Energy Abyss	7.6	Mythical	Generic	REF				
trait	222	Lord of Magic	7.2	Mythical	Generic					
trait	223	Warlord	7.3	Mythical	Generic					
trait	224	Demigod	6.0	Legendary	Generic					
trait	225	Untired	5.8	Epic	Generic					
trait	226	Infinite Stamina	6.8	Legendary	Generic					
trait	227	Recoilless	5.1	Epic	Generic					
trait	228	Your Majesty	4.6	Elite	Generic					
trait	229	Rivalry	3.3	Rare	Generic					
trait	230	Demon God	8.1	Divine	Generic					
trait	231	Wanted	4.8	Elite	Generic					
trait	232	Quest Marker	4.5	Elite	Generic					
trait	233	Pretty Privilidge	2.6	Uncommon	Generic					
trait	234	Lese Majeste	3.2	Rare	Generic					
trait	235	Lovers	3.3	Rare	Generic					
trait	236	Charming Eyes	1.6	Common	Generic					
trait	237	Precise	3.6	Rare	Generic					
trait	238	Exact	4.5	Elite	Generic					
trait	239	Chronolog	1.7	Common	Generic					
trait	240	Post Mortem	4.5	Elite	Generic					
trait	241	Infinite Money Glitch	6.9	Legendary	Generic	REF				
trait	242	Magic Circuits	4.8	Elite	Fate/Tsukihime					
trait	243	Nature's Embrace	4.2	Elite	Generic					
trait	244	Nature's Chosen	5.7	Epic	Generic					
trait	245	Hamon	4.3	Elite	JoJo					
trait	246	Gaia's Child	6.8	Legendary	Generic					
trait	247	Heavy Weapons Guy	3.7	Rare	Generic	REF				
trait	248	Superconductor	4.6	Elite	Generic					
trait	249	Earthbound Ancient	6.2	Legendary	Generic					
trait	250	Grounded	4.4	Elite	Generic					
trait	251	Skyward	4.2	Elite	Generic					
trait	252	Electric Sheep	3.6	Rare	Generic					
trait	253	Flexible	1.7	Common	Generic					
trait	254	Demon King	5.6	Epic	Generic					
trait	255	True Hero	5.8	Epic	Generic					
trait	256	Chosen Champion	7.7	Mythical	Generic					
trait	257	Alluring Whisper	2.8	Uncommon	Generic					
trait	258	Charisma	2.5	Uncommon	Generic					
trait	259	Sensual Presence	3.6	Rare	Generic	REF				
trait	260	Harem Lord	2.7	Uncommon	Generic					
trait	261	Harem King	3.3	Rare	Generic					
trait	262	Camaraderie	3.1	Rare	Generic					
trait	263	Trustable Face	2.7	Uncommon	Generic					
trait	264	Large Pockets	2.6	Uncommon	Generic					
trait	265	Conflict Drive	4.7	Elite	Generic					
trait	266	Challenge DLC	4.0	Elite	Generic					
trait	267	Relationship Tracker DLC	2.5	Uncommon	Generic					
trait	268	The Real Weapon	3.6	Rare	Generic					
trait	269	One with the Blade	4.8	Elite	Generic					
trait	270	Caveman	2.5	Uncommon	Generic					
trait	271	Void Childe	3.4	Rare	Generic					
trait	272	Father Time	7.2	Mythical	Generic					
trait	273	Shub's Favor	4.8	Elite	Generic					
trait	274	Yog's Blessing	4.6	Elite	Generic					
trait	275	Carnal Engine	2.7	Uncommon	Generic					
trait	276	Four Leaf Clover	2.7	Uncommon	Generic					
trait	277	Rabbits Foot	3.7	Rare	Generic					
trait	278	21 Leaf Clover	4.7	Elite	Generic					
trait	279	Fortune's Lover	5.7	Epic	Generic					
trait	280	Hellsing	4.6	Elite	Generic					
trait	281	Marksman	3.7	Rare	Generic					
trait	282	Rebellion	4.0	Elite	Generic					
trait	283	Child of Artemis	4.7	Elite	Generic					
trait	284	Master of Arms	5.3	Epic	Generic					
trait	285	Qualified	4.8	Elite	Generic					
trait	286	Innocuous	3.1	Rare	Generic					
trait	287	Sharing Is Caring	4.2	Elite	Generic					
trait	288	Lucifer's Child	3.6	Rare	Generic					
trait	289	Nothing Strange	2.5	Uncommon	Generic					
trait	290	Common Sense	3.3	Rare	Generic					
trait	291	Lethal Charm	4.0	Elite	Generic					
trait	292	Titan Crusher	8.5	Divine	Generic					
trait	293	Motivational Speaker	3.6	Rare	Generic					
trait	294	Blessing of Isis	4.7	Elite	Generic					
trait	295	Blessing of Durga	4.0	Elite	Generic					
trait	296	Blessing of Amaterasu	4.8	Elite	Generic					
trait	297	Blessing of Izanami	4.7	Elite	Generic					
trait	298	Blessing of Hestia	3.2	Rare	Generic					
trait	299	Blessing of Bast	2.7	Uncommon	Generic					
trait	300	Fertility Calibration	2.2	Uncommon	Generic					
trait	301	Draw of Fate	3.3	Rare	Generic					
trait	302	Dealmaker	4.5	Elite	Generic					
trait	303	Hentai Protagonist	4.8	Elite	Generic					
trait	304	Ecchi Protagonist	3.5	Rare	Generic					
trait	305	Honesty	2.2	Uncommon	Generic					
trait	306	Truthspeaker	4.2	Elite	Generic					
trait	307	Loyalty	2.7	Uncommon	Generic					
trait	308	Vault	3.9	Rare	Generic					
trait	309	Library Mind	2.9	Uncommon	Generic					
trait	310	Embrace	3.8	Rare	Generic					
trait	311	Transhuman	3.4	Rare	Generic					
trait	312	All Trades	3.9	Rare	Generic					
trait	313	Paper Trail	1.8	Common	Generic					
trait	314	No Strangers	2.1	Uncommon	Generic					
trait	315	No Peeking	5.1	Epic	Generic					
trait	316	Battery Saver	4.6	Elite	Generic					
trait	317	Rule 63	3.3	Rare	Generic					
trait	318	Monster Master	2.8	Uncommon	Generic					
trait	319	Musk	2.0	Uncommon	Generic					
trait	320	No Enemies	4.8	Elite	Generic					
trait	321	My Friend Now	5.5	Epic	Generic					
trait	322	Uchiha	6.0	Legendary	Naruto					
trait	323	Uzumaki	6.4	Legendary	Naruto					
trait	324	Hyuga	5.1	Epic	Naruto					
trait	325	Senju	6.8	Legendary	Naruto					
trait	326	Hanma	3.5	Rare	Baki					
trait	327	Lesser Undead	2.5	Uncommon	Generic					
trait	328	Greater Undead	3.8	Rare	Generic					
trait	329	Fishman	4.6	Elite	One Piece					
trait	330	Lunarian	6.2	Legendary	One Piece					
trait	331	Nightkin	4.9	Elite	Fate					
trait	332	Nightmare	5.2	Epic	Tsukihime					
trait	333	Dead Apostle	6.7	Legendary	Tsukihime					
trait	334	Dead Apostle Ancestor	8.0	Divine	Tsukihime					
trait	335	Beastkin	3.5	Rare	Generic					
trait	336	Ghoul	4.2	Elite	Tokyo Ghoul					
trait	337	One-Eyed Ghoul	5.3	Epic	Tokyo Ghoul					
trait	338	Vampire	3.7	Rare	JoJo					
trait	339	Pillar Men	4.6	Elite	JoJo					
trait	340	Perfect Lifeform	5.8	Epic	JoJo					
trait	341	Viltrumite	7.5	Mythical	Invincible					
trait	342	Kryptonian	8.8	Divine	DC					
trait	343	Saiyan	7.0	Mythical	Dragon Ball					
trait	344	Child of Man	8.4	Divine	Warhammer 40k	REF				
trait	345	Majin	7.9	Mythical	Dragon Ball					
trait	346	Rodrigues	2.7	Uncommon	Generic					
trait	347	Tepes	3.8	Rare	Generic					
trait	348	Mithril Skeleton	4.1	Elite	Generic					
trait	349	Adamantium Skeleton	5.7	Epic	Generic					
trait	350	Vibranium Skeleton	6.6	Legendary	Generic					
trait	351	Adamantium Bonding	4.2	Elite	Marvel					
trait	352	Sensor	2.9	Uncommon	Generic					
trait	353	Man vs World	4.8	Elite	Generic					
trait	354	Duelist	4.1	Elite	Generic					
trait	355	Multitasking	3.2	Rare	Generic					
trait	356	Scavenger	2.4	Uncommon	Generic					
trait	357	Meet Cute	2.8	Uncommon	Generic					
trait	358	Blood Mana	2.6	Uncommon	Generic					
trait	359	Angel	3.4	Rare	Generic					
trait	360	Principality	4.2	Elite	Generic					
trait	361	Dominion	5.4	Epic	Generic					
trait	362	Throne	6.5	Legendary	Generic					
trait	363	Seraphim	7.2	Mythical	Generic					
trait	364	Student	2.4	Uncommon	Generic					
trait	365	Disciple	3.2	Rare	Generic					
trait	366	Prodigious Pupil	4.1	Elite	Generic					
trait	367	The Taker	4.0	Elite	Generic					
trait	368	Monstergirl Enthusiast	2.5	Uncommon	Generic					
trait	369	Reaper's Presence	4.4	Elite	Generic					
trait	370	Magic Is Not Real	7.4	Mythical	Generic					
trait	371	Summoner	4.5	Elite	Generic					
trait	372	Brand of Tzeentch	5.8	Epic	Warhammer 40k					
trait	373	Brand of Slaanesh	4.6	Elite	Warhammer 40k					
trait	374	Brand of Khorne	5.3	Epic	Warhammer 40k					
trait	375	Brand of Nurgle	5.4	Epic	Warhammer 40k					
trait	376	Spiral	9.9	Transcendent	Tengen Toppa Gurenn Lagann					
trait	377	Monster of God	7.2	Mythical	Hellsing					
trait	378	Magical Girl Transformation	0.3	Trash	Generic					
trait	379	Hard to Kill	7.5	Mythical	Generic					
trait	380	Deathless	9.0	Transcendent	Generic					
trait	381	True User	8.0	Divine	Generic					
trait	382	All Devouring Physique	8.6	Divine	Generic					
trait	383	Renown	2.4	Uncommon	Generic					
trait	384	Bureaucrat's Eye	2.2	Uncommon	Generic					
trait	385	Legal Exemption	2.5	Uncommon	Generic					
trait	386	Hoarder	3.7	Rare	Generic					
trait	387	Avaricious Greed	7.2	Mythical	Generic					
trait	388	Blood Demon	5.4	Epic	Demon Slayer					
trait	389	Progenitor Demon	6.9	Legendary	Demon Slayer					
trait	390	Regenerative	4.7	Elite	Generic					
trait	391	Wardrobe	3.5	Rare	Generic					
trait	392	Nothing	0.1	Trash	Generic					
trait	393	No Weakness	6.0	Legendary	Generic					
trait	394	Beast	9.5	Transcendent	Fate					
trait	395	Metabolism	1.9	Common	Generic					
trait	396	Hunger	2.7	Uncommon	Generic					
trait	397	Voracity	3.6	Rare	Generic					
trait	398	Restful	2.4	Uncommon	Generic					
trait	399	Hypnos' Blessing	3.8	Rare	Generic					
trait	400	Inventory DLC	3.8	Rare	Generic					
trait	401	Vaunt	3.0	Rare	Generic					
trait	402	Gloryhound	4.6	Elite	Generic					
trait	403	King Engine	8.2	Divine	One Punch Man					
trait	404	Psyker	5.5	Epic	Warhammer 40k					
trait	405	Greater Psyker	6.5	Legendary	Warhammer 40k					
trait	406	Psyker(Biomancy)	4.8	Elite	Warhammer 40k					
trait	407	Psyker(Pyromancy)	4.2	Elite	Warhammer 40k					
trait	408	Psyker(Telekinesis)	4.9	Elite	Warhammer 40k					
trait	409	Psyker(Telepathy)	5.1	Epic	Warhammer 40k					
trait	410	Psyker(Divination)	5.3	Epic	Warhammer 40k					
trait	411	Old Blood	6.3	Legendary	Bloodborne					
trait	412	Salty Tears	0.1	Trash	Generic					
trait	413	Lucky Romantic	2.5	Uncommon	Generic					
trait	414	Cupid's Blessing	3.8	Rare	Generic					
trait	415	Blessing of Zeus	3.7	Rare	Generic					
trait	416	Infinite	9.1	Transcendent	Generic					
trait	417	Absolute Victory	9.7	Transcendent	Generic					
trait	418	Immortality	9.4	Transcendent	Generic					
trait	419	Elemental Immunity	8.1	Divine	Generic					
trait	420	Absolute Absorber	9.1	Transcendent	Generic					
trait	421	Cosmetic Calibration	1.8	Common	Generic					
trait	422	Imp	2.1	Uncommon	Generic					
trait	423	Demon	3.7	Rare	Generic					
trait	424	Fiend	4.9	Elite	Generic					
trait	425	Archfiend	5.7	Epic	Generic					
trait	426	True Demon	6.8	Legendary	Generic					
trait	427	Daemon	7.7	Mythical	Generic					
trait	428	Demon Kaiser	7.7	Mythical	Generic					
trait	429	Augmented	2.6	Uncommon	Generic					
trait	430	Android	3.7	Rare	Generic					
trait	431	Advanced Android	4.8	Elite	Generic					
trait	432	Biodroid	5.0	Epic	Generic					
trait	433	Full Conversion	5.5	Epic	Generic					
trait	434	Mechlord	6.7	Legendary	Generic					
trait	435	The Prime	7.8	Mythical	Generic					
trait	436	Vital	3.8	Rare	Generic					
trait	437	Marathoner	3.5	Rare	Generic					
trait	438	Racer	3.7	Rare	Generic					
trait	439	Tough as Nails	3.6	Rare	Generic					
trait	440	Brawler	3.4	Rare	Generic					
trait	441	Surging Vitality	4.8	Elite	Generic					
trait	442	Like the Wind	4.7	Elite	Generic					
trait	443	Resistant	4.5	Elite	Generic					
trait	444	Power Lifter	4.4	Elite	Generic					
trait	445	Lil' Hermes	5.7	Epic	Generic					
trait	446	The Wall	5.8	Epic	Generic					
trait	447	Ichor	5.9	Epic	Generic					
trait	448	Edible Fluids	1.2	Common	Generic					
trait	449	Midi-Chlorians	6.3	Legendary	Star Wars					
trait	450	Deus Eggs Machina	0.8	Trash	Generic					
trait	451	Drunk Driver	0.9	Trash	Generic					
trait	452	Ceaseless Discharge	0.9	Trash	Generic					
trait	453	Scarousing	3.3	Rare	Generic					
trait	454	Larger than Life	1.4	Common	Generic					
trait	455	Speak of the Devil	4.8	Elite	Generic					
trait	456	Wolfkin	3.5	Rare	Generic					
trait	457	Lycanthrope	4.7	Elite	Generic					
trait	458	Lycan Alpha	5.8	Epic	Generic					
trait	459	Lunar Lycan	6.5	Legendary	Generic					
trait	460	Managarmr	7.8	Mythical	Generic					
trait	461	Trainee Tinker	3.0	Rare	Generic					
trait	462	Pugilist Apprentice	3.1	Rare	Generic					
trait	463	Nascent Esper	3.2	Rare	Generic					
trait	464	Initiate Magician	3.3	Rare	Generic					
trait	465	Incubus/Succubus	4.0	Elite	Generic					
trait	466	Long Live the King	4.8	Elite	Generic					
trait	467	Tickets Please	3.3	Rare	Generic					
trait	468	Swiper no Swiping!	2.6	Uncommon	Generic					
trait	469	Trade-In	5.7	Epic	Generic					
trait	470	Sea Serpent	5.9	Epic	Generic					
trait	471	Leviathan	7.5	Mythical	Generic					
trait	472	Jormungandr	7.8	Mythical	Generic					
trait	473	Nekomata	5.8	Epic	Generic					
trait	474	Sköll	7.7	Mythical	Generic					
trait	475	Nemean	7.8	Mythical	Generic					
trait	476	Vile Temper	4.8	Elite	Generic					
trait	477	Glowing One	5.0	Epic	Generic					
trait	478	Soul Vessel	5.5	Epic	Hollow Knight					
trait	479	Ambidextrous	1.2	Common	Generic					
trait	480	Tune Up	3.3	Rare	Generic					
trait	481	Greater Beastkin	4.4	Elite	Generic					
trait	482	Noble Beastkin	5.7	Epic	Generic					
trait	483	Royal Beastkin	6.1	Legendary	Generic					
trait	484	Nephalem	8.7	Divine	Generic					
trait	485	Provocative	2.6	Uncommon	Generic					
trait	486	Steel Man	4.1	Elite	Generic					
trait	487	Blacklight Physique	7.4	Mythical	Prototype					
trait	488	Dragonlord	7.0	Mythical	Elden Ring					
trait	489	Everlasting Dragon	6.8	Legendary	Dark Souls					
trait	490	Nidhogg	7.8	Mythical	Generic					
trait	491	Gift of Nyar	4.9	Elite	Generic					
trait	492	Hydra Heart	7.8	Mythical	Generic					
trait	493	Ork Colour Theory	4.5	Elite	Warhammer 40k					
trait	494	Reaper's Writ	5.4	Epic	Generic	REF				
trait	495	Introspection	1.8	Common	Generic					
trait	496	Insurance Policy	4.7	Elite	Generic					
trait	497	Psionic	4.5	Elite	Generic					
trait	498	Netoranger	2.8	Uncommon	Generic					
trait	499	Natural Restoration	5.3	Epic	Generic	REF				
trait	500	Tune Up	3.3	Rare	Generic					
trait	501	Code of Immortality	7.6	Mythical	Code Geass	REF				
trait	502	Shoebody	1.8	Common	Generic					
trait	503	Silkheart	5.2	Epic	Silksong					
trait	504	Chaos Response	4.3	Elite	Generic					
trait	505	Broken Limiter	9.5	Transcendent	One Punch Man					
trait	506	Elementalist	3.8	Rare	Generic					
trait	507	Exorcist	3.4	Rare	Generic					
trait	508	Warlock	4.8	Elite	Generic					
trait	509	Death Knight	3.5	Rare	Generic					
trait	510	Dread Knight	4.8	Elite	Generic					
trait	511	Gravelord	5.5	Epic	Generic					
trait	512	Necro Kaiser	6.4	Legendary	Generic					
trait	513	Ruin Tyrant	7.2	Mythical	Generic					
trait	514	Lich	3.8	Rare	Generic					
trait	515	Elder Lich	4.7	Elite	Generic					
trait	516	Night Lich	5.8	Epic	Generic					
trait	517	Overlord	6.7	Legendary	Generic					
trait	518	Eclipse	7.9	Mythical	Generic					
trait	519	Skeleton	2.2	Uncommon	Generic					
trait	520	Kure	2.8	Uncommon	Kengan Ashura					
trait	521	Pretty Up	1.9	Common	Generic					
trait	522	Newtype	4.2	Elite	Gundam					
trait	523	Rule of Cool	2.8	Uncommon	Generic					
trait	524	Crazy Lure	3.2	Rare	Generic					
trait	525	Beelzebub's Blessing	3.8	Rare	Generic					
trait	526	Great Ass	1.3	Common	Generic					
trait	527	Cuddle Emperor	3.6	Rare	Generic					
trait	528	Chompers	1.4	Common	Generic					
trait	529	Nakiri	2.9	Uncommon	Shokugeki no Souma					
trait	530	Anathema	6.4	Legendary	Generic					
trait	531	Dominant	4.1	Elite	Generic					
trait	532	Light Resistance	3.7	Rare	Generic					
trait	533	Dark Resistance	3.5	Rare	Generic					
trait	534	Tech Priest Diploma	4.2	Elite	Generic					
trait	535	Blessing of the Omnissiah	4.7	Elite	Generic					
trait	536	Kitsune	4.6	Elite	Generic					
trait	537	Kyubi	5.7	Epic	Generic					
trait	538	Demeter's Blessing	3.7	Rare	Generic					
trait	539	Comforting Presence	3.7	Rare	Generic					
trait	540	Poseidon's Child	4.1	Elite	Generic					
trait	541	Deviant Fashion	1.4	Common	Generic					
trait	542	Machine Spirit Mechanic	5.4	Epic	Generic					
trait	543	Necromantic Heart	4.3	Elite	Generic					
trait	544	Oedipus Simple	2.5	Uncommon	Generic	REF				
trait	545	Full Coverage Insurance Plan	5.2	Epic	Generic					
trait	546	The Real Familiars	5.1	Epic	Generic	REF				
trait	547	Perception Awareness	4.2	Elite	Generic					
trait	548	Scenic Wind	0.5	Trash	Generic					
trait	549	Lactation	1.2	Common	Generic					
trait	550	Calcium Cultivation	3.7	Rare	Generic					
trait	551	Perfect Skin	1.9	Common	Generic					
trait	552	Comfortable	0.8	Trash	Generic					
trait	553	Form Fitting	2.1	Uncommon	Generic					
trait	554	Endless Stomach	2.2	Uncommon	Generic					
trait	555	Tanuki	4.6	Elite	Generic					
trait	556	Throat	0.4	Trash	Generic					
trait	557	Hagmaxxing	2.5	Uncommon	Generic					
trait	558	Violence of Heaven	5.4	Epic	Generic					
trait	559	Harpy	3.7	Rare	Generic					
trait	560	Roc	4.8	Elite	Generic					
trait	561	Thunderbird	5.8	Epic	Generic					
trait	562	Grand Thunderbird	6.5	Legendary	Generic					
trait	563	Ziz	7.8	Mythical	Generic					
trait	564	Allowance	2.2	Uncommon	Generic					
trait	565	Kyoi no Hado	5.7	Epic	Street Fighter					
trait	566	Satsui no Hado	5.8	Epic	Street Fighter					
trait	567	Reptilian Rapport	2.7	Uncommon	Generic					
trait	567 (2)	Canis Companion	2.6	Uncommon	Generic					
trait	568	Arthropod Affiliate	2.4	Uncommon	Generic					
trait	569	Warrior of Sunlight	4.1	Elite	Dark Souls					
trait	570	Gravelord Servant	3.4	Rare	Dark Souls					
trait	571	Darkwraith	3.1	Rare	Dark Souls					
trait	572	Path of Dragon	4.2	Elite	Dark Souls					
trait	573	Covenant Leader	5.4	Epic	Generic					
trait	574	Pendragon	5.3	Epic	Generic					
trait	575	Dullahan's Deception	2.2	Uncommon	Generic					
trait	576	Chaos Duplication	4.8	Elite	Generic					
trait	577	Fair Use	5.2	Epic	Generic					
trait	578	Crushing Daunt	5.6	Epic	Generic					
trait	579	Blood Fuel	1.5	Common	Generic					
trait	580	Literary Devouring	1.2	Common	Generic					
trait	581	Made of Fire	4.1	Elite	Generic					
trait	582	Vessel	4.5	Elite	Generic					
trait	583	Prime Soul	7.6	Mythical	Ultrakill					
trait	584	Mythril Fist	4.8	Elite	Generic					
trait	585	Adamantine Fist	5.5	Epic	Generic					
trait	586	Regenerator	5.9	Epic	Hellsing					
trait	587	The Santa Clause	1.9	Common	Generic					
trait	588	Sexercise	1.5	Common	Generic					
trait	589	Blessing of Atlas	5.5	Epic	Generic					
trait	590	Sadist	3.6	Rare	Generic					
trait	591	Starman	8.5	Divine	Generic					
trait	592	CEO of Sex	7.6	Mythical	Generic	REF				
trait	593	Firestarter	1.3	Common	Generic					
trait	594	Burner	2.5	Uncommon	Generic					
trait	595	Electrician	1.8	Common	Generic					
trait	596	Lightning Catcher	2.6	Uncommon	Generic					
trait	597	Thirsty	3.4	Rare	Generic					
trait	598	Heavyweight	3.5	Rare	Generic					
trait	599	Super Heavyweight	4.4	Elite	Generic					
trait	600	Titanweight	6.5	Legendary	Generic					
trait	601	Shoulder to Shoulder	4.0	Elite	Generic					
trait	602	Emergency Responder	3.1	Rare	Generic					
trait	603	Swimmer	1.1	Common	Generic					
trait	604	Mice Mate	2.5	Uncommon	Generic					
trait	605	Health Insurance	2.4	Uncommon	Generic					
trait	606	Touch of Death	4.6	Elite	Generic					
trait	607	No Life King	7.6	Mythical	Hellsing					
trait	608	Bully	2.5	Uncommon	Generic					
trait	609	Luddite	4.2	Elite	Generic					
trait	610	Technoclast	7.1	Mythical	Generic					
